category,price,seller_id,seller_rating,reviews_count,product_rating,image_count,is_verified_seller,discount,shipping_days,Label
Footwear,137.45,S355,4.1,2423,2.4,4,TRUE,78,5,Fake
Footwear,666.25,S364,4.1,2262,2,4,TRUE,29,11,Fake
Clothing,496.55,S907,2.4,3343,4.6,3,FALSE,37,10,Fake
Electronics,673.06,S519,2.4,2883,3.2,1,FALSE,83,8,Fake
Clothing,1315.84,S115,1.7,3429,2.1,5,FALSE,12,3,Fake
Home,236.86,S107,3.4,3030,3.7,4,FALSE,41,8,Fake
Home,1417.7,S199,1.9,4041,2.4,5,FALSE,36,6,Fake
Electronics,418.03,S549,1.9,1387,2.2,3,TRUE,29,11,Fake
Electronics,243.52,S443,2.1,4201,3.7,1,FALSE,4,7,Fake
Watches,542.12,S592,2.2,1793,1.4,3,FALSE,57,6,Fake
Clothing,443.49,S619,1.9,3350,1.2,3,FALSE,86,6,Fake
Watches,604.03,S155,2.1,1793,2.4,1,FALSE,57,7,Fake
Clothing,317.24,S740,1.4,2700,1.5,5,TRUE,2,13,Fake
Clothing,1203.92,S482,2.3,1766,3.2,2,TRUE,4,14,Fake
Footwear,643.48,S861,1.1,2245,2.8,1,FALSE,83,10,Fake
Watches,1146.42,S831,1.4,1835,3.3,1,FALSE,29,8,Fake
Home,967.8,S440,1.6,685,1.4,2,TRUE,62,10,Fake
Watches,1439.62,S341,2.3,3956,3.1,1,TRUE,54,12,Fake
Clothing,251.52,S866,1.5,1616,2.8,1,TRUE,54,8,Fake
Footwear,490.36,S480,3.3,1359,1.6,5,TRUE,78,12,Fake
Home,713.44,S315,4.7,1108,1.7,4,TRUE,40,7,Fake
Watches,1490.03,S105,2.2,1537,1.8,1,FALSE,42,2,Fake
Clothing,1307.66,S234,1.3,978,1.2,1,FALSE,12,14,Fake
Watches,1258.2,S785,1.2,1580,4.3,5,TRUE,34,2,Fake
Footwear,856.58,S813,1.3,3792,1.4,1,TRUE,11,3,Fake
Footwear,273.9,S402,2,3601,2.1,4,FALSE,74,6,Fake
Footwear,288.8,S466,2.2,3824,3.2,1,FALSE,78,8,Fake
Footwear,600.03,S571,1,1208,1.8,2,FALSE,39,2,Fake
Clothing,144.35,S350,1.6,4549,4.4,3,TRUE,61,3,Fake
Watches,1033.31,S815,1.8,3869,3.7,4,TRUE,12,7,Fake
Electronics,215.74,S292,1.2,2473,2.7,3,FALSE,83,3,Fake
Electronics,1212.62,S561,3,3879,3.8,5,FALSE,14,13,Fake
Watches,82.33,S388,1.2,4010,2.8,1,FALSE,32,7,Fake
Footwear,818.7,S283,2.2,3416,1.1,3,FALSE,81,1,Fake
Footwear,801.59,S505,2,688,3.1,2,TRUE,81,8,Fake
Electronics,1448.09,S912,1.8,2137,5,5,TRUE,88,13,Fake
Home,330.66,S547,2.1,1521,2.1,1,FALSE,23,11,Fake
Electronics,318.63,S900,2.7,1063,2.1,4,FALSE,12,4,Fake
Clothing,914.61,S970,1.5,3241,1.9,1,FALSE,22,14,Fake
Watches,618.69,S869,1.9,4909,2.1,3,TRUE,85,15,Fake
Home,1085.77,S475,2.7,2783,1.6,2,FALSE,26,5,Fake
Electronics,1349.8,S603,4,2129,2.4,4,FALSE,57,12,Fake
Watches,1307.47,S593,1.7,3111,1.1,1,FALSE,28,5,Fake
Clothing,916.88,S846,4.2,1613,2.4,4,TRUE,67,15,Fake
Clothing,391.55,S857,1.7,2007,1.9,4,TRUE,5,10,Fake
Watches,158.82,S703,1.9,3991,2.2,1,FALSE,14,12,Fake
Clothing,1210.59,S729,4,4,2,4,FALSE,63,11,Fake
Home,776.16,S760,2.2,4359,2,3,FALSE,80,8,Fake
Electronics,1392.05,S315,3.3,1266,2.3,2,FALSE,21,14,Fake
Footwear,1250.5,S124,2.3,3132,2.3,5,TRUE,27,10,Fake
Watches,427.41,S721,3.3,485,1.4,3,FALSE,68,6,Fake
Footwear,713.04,S867,1.3,3389,4.3,2,FALSE,73,4,Fake
Electronics,345.59,S537,1.6,1825,3.3,3,FALSE,83,11,Fake
Home,1340.93,S832,4.5,1250,1.8,2,TRUE,39,3,Fake
Home,1417.3,S140,4.1,4424,2.4,1,FALSE,40,15,Fake
Watches,1252.89,S484,1.1,1708,2.5,4,FALSE,51,4,Fake
Clothing,23.82,S631,1.6,3848,4,1,TRUE,84,5,Fake
Watches,634.67,S278,4.7,1240,4,2,FALSE,14,13,Fake
Electronics,347.07,S289,3.9,2466,2.3,4,FALSE,16,6,Fake
Home,567.96,S202,3.7,1853,4.4,2,FALSE,25,5,Fake
Clothing,1181.61,S761,2.7,4844,1.8,3,TRUE,28,5,Fake
Home,635.27,S956,2,2921,1.3,1,FALSE,31,10,Fake
Watches,1006.91,S126,1.9,1480,1.1,3,TRUE,37,15,Fake
Electronics,1275.65,S359,2.4,2818,2.4,2,FALSE,57,13,Fake
Watches,1155.23,S264,1.8,4483,3.6,4,FALSE,22,14,Fake
Footwear,1439.37,S430,1.1,1554,3.3,5,FALSE,71,9,Fake
Electronics,720.17,S823,1.6,2903,1.3,3,FALSE,3,12,Fake
Home,224.91,S652,4.9,4807,2.3,1,TRUE,45,10,Fake
Home,1027.24,S197,1.7,4334,1.1,3,FALSE,39,1,Fake
Home,1212.74,S419,4.7,882,2.4,2,TRUE,12,8,Fake
Clothing,1380.8,S565,4.7,4489,4.3,4,TRUE,85,9,Fake
Footwear,731.32,S498,2.2,2352,4.1,1,TRUE,24,2,Fake
Home,818.75,S756,2.3,392,3.1,1,FALSE,49,4,Fake
Home,1237.38,S800,4.5,4164,3.1,2,FALSE,87,12,Fake
Footwear,1480.76,S946,1.9,3292,1.2,2,TRUE,79,11,Fake
Watches,1068.16,S741,2.2,2233,2.6,1,FALSE,52,7,Fake
Clothing,387.6,S110,3.5,3239,1.2,4,TRUE,84,12,Fake
Watches,238.12,S398,3,1845,1.7,2,FALSE,84,12,Fake
Watches,806.07,S733,3.9,2635,2.5,2,TRUE,87,4,Fake
Watches,969.56,S318,2.6,3852,1.4,4,FALSE,79,7,Fake
Clothing,1146.3,S598,2.3,4346,3.9,1,TRUE,8,2,Fake
Electronics,1280.38,S420,4.7,2922,1.8,2,TRUE,39,14,Fake
Electronics,1442.75,S428,2.2,680,2.4,4,TRUE,79,15,Fake
Clothing,1278.37,S296,3.1,4263,4.6,1,FALSE,40,15,Fake
Clothing,402.04,S543,2.4,2235,4,4,TRUE,42,9,Fake
Electronics,120.88,S482,1.3,4685,4.2,1,TRUE,1,12,Fake
Footwear,114.87,S696,3.5,3774,3.5,3,TRUE,78,2,Fake
Clothing,1377.82,S183,1.7,750,1,2,TRUE,6,12,Fake
Electronics,285.54,S106,1.3,1619,2.1,5,TRUE,89,2,Fake
Electronics,288.7,S429,4,1865,1.6,5,FALSE,76,7,Fake
Footwear,645.52,S944,2.4,1972,3.1,3,FALSE,20,2,Fake
Watches,1355.01,S161,3.5,3523,1.3,4,TRUE,86,2,Fake
Footwear,1498.66,S294,1.9,1397,1.2,3,FALSE,59,15,Fake
Watches,1304.34,S575,2.8,1163,4,4,FALSE,3,14,Fake
Footwear,1484.75,S747,1.6,2995,1.1,2,TRUE,75,3,Fake
Electronics,713.71,S377,2.3,177,3,2,FALSE,70,5,Fake
Clothing,852.34,S584,1.3,3662,2.5,2,TRUE,41,12,Fake
Clothing,917.99,S932,4.3,4002,3.3,1,FALSE,65,15,Fake
Footwear,552.04,S896,1.2,2020,1.9,1,FALSE,45,14,Fake
Home,189.34,S851,1.2,1596,3.1,5,FALSE,31,13,Fake
Clothing,942.58,S668,1.6,3638,4,1,FALSE,58,5,Fake
Home,434.3,S700,1.5,138,1.5,3,FALSE,47,3,Fake
Watches,47.94,S544,3.6,3240,1.7,5,TRUE,82,5,Fake
Clothing,1134.44,S465,2.4,3380,2.4,1,FALSE,51,9,Fake
Watches,1044.93,S661,4.3,1697,2.8,1,FALSE,29,4,Fake
Home,88.2,S963,3.8,3921,1.2,2,TRUE,19,14,Fake
Watches,111.26,S304,3.4,1710,1.9,4,TRUE,44,12,Fake
Watches,1253.89,S872,3.4,2740,1.8,3,FALSE,15,11,Fake
Electronics,909.02,S767,3.7,3323,1.8,1,TRUE,49,13,Fake
Clothing,1336.41,S963,2,4186,1.1,1,TRUE,23,14,Fake
Watches,1082.75,S568,4.9,4930,4,4,FALSE,71,10,Fake
Electronics,1445.15,S292,1.9,3669,4.2,1,FALSE,71,12,Fake
Clothing,1016.81,S517,2.4,3536,1.3,3,TRUE,42,15,Fake
Clothing,217.89,S935,4.2,3246,1.3,4,TRUE,64,9,Fake
Clothing,1243.21,S796,1.3,2076,2.8,1,FALSE,45,11,Fake
Footwear,1492.01,S489,1.2,3993,4,1,FALSE,32,9,Fake
Watches,924.44,S197,1,1051,3.4,1,FALSE,8,9,Fake
Footwear,588.39,S648,3.6,399,2,1,FALSE,22,15,Fake
Watches,1160.97,S144,2.2,1830,2.4,5,FALSE,29,12,Fake
Home,182.62,S140,1.9,1207,2.2,4,TRUE,47,1,Fake
Electronics,791.6,S372,3.3,72,2.2,2,FALSE,31,14,Fake
Clothing,999.41,S589,2.9,811,1.7,5,TRUE,18,11,Fake
Clothing,902.48,S394,3,614,2.7,1,FALSE,8,9,Fake
Watches,803.78,S731,3.5,2061,3.5,3,FALSE,76,9,Fake
Clothing,1336.92,S242,4.2,2416,1.8,3,FALSE,26,13,Fake
Clothing,731.67,S377,4.7,3760,3.1,2,FALSE,77,2,Fake
Watches,1475.96,S103,1.3,2087,4.7,4,FALSE,65,10,Fake
Footwear,1472.55,S743,4.9,4876,1.4,4,FALSE,40,2,Fake
Electronics,1142.59,S155,1.2,575,2.1,5,FALSE,16,13,Fake
Watches,69.51,S776,3.3,80,1.4,5,FALSE,36,7,Fake
Clothing,909.46,S869,2.1,4527,2.4,2,TRUE,2,9,Fake
Footwear,195.6,S352,4.4,1810,2,5,TRUE,22,15,Fake
Home,260.89,S513,1.8,2574,2.4,3,TRUE,37,15,Fake
Footwear,40.54,S546,3.9,3474,1.4,3,FALSE,29,5,Fake
Clothing,1063.59,S262,1.4,4528,1.2,1,FALSE,57,3,Fake
Watches,1307.8,S290,1.9,2552,1.7,1,TRUE,11,10,Fake
Clothing,826.43,S533,4.6,1935,1.1,2,TRUE,8,13,Fake
Home,1443.54,S632,2.4,4960,3.3,4,FALSE,67,15,Fake
Home,198.1,S137,1.8,4913,5,3,TRUE,77,15,Fake
Watches,126.4,S401,2.4,4198,3.2,1,FALSE,8,6,Fake
Footwear,257.26,S203,1.6,4600,2.1,1,TRUE,80,9,Fake
Footwear,221.89,S301,1.4,3144,2.1,2,TRUE,5,5,Fake
Clothing,784.87,S385,4.2,2009,1.9,1,FALSE,61,5,Fake
Home,753.32,S841,5,420,4.8,3,FALSE,13,14,Fake
Home,455.64,S348,1.6,3941,4.8,1,FALSE,7,7,Fake
Home,613.92,S969,1.9,1992,3.4,2,FALSE,20,10,Fake
Clothing,13.11,S281,1.1,2387,4.9,3,FALSE,85,10,Fake
Watches,170.23,S707,2.2,4309,1.3,5,FALSE,17,2,Fake
Home,460.79,S826,1.8,3876,3.6,3,TRUE,50,4,Fake
Electronics,1263.27,S922,2,1528,4.3,4,FALSE,90,14,Fake
Footwear,1083.97,S527,1.2,75,3.5,3,FALSE,43,1,Fake
Watches,457.42,S767,4.4,1879,3.7,5,FALSE,50,5,Fake
Home,1171.72,S975,1.9,3186,3.2,3,TRUE,69,11,Fake
Clothing,1224.67,S647,1.8,2878,1.1,4,FALSE,13,13,Fake
Watches,1158.55,S496,2.3,3021,1.8,1,TRUE,57,4,Fake
Footwear,1481.62,S481,3.6,3404,4,1,FALSE,59,2,Fake
Watches,48.96,S391,2.3,762,4.5,5,TRUE,46,2,Fake
Footwear,484.28,S226,1.7,1739,3.3,1,TRUE,6,5,Fake
Home,744.05,S343,1.2,1728,3.5,4,TRUE,67,5,Fake
Clothing,1246.66,S114,2.7,2796,1.8,2,TRUE,82,13,Fake
Electronics,791.18,S308,2.7,2352,1.6,3,TRUE,54,13,Fake
Home,883.86,S456,2.2,1837,2.8,3,FALSE,49,5,Fake
Footwear,384.24,S923,2.1,1634,3.5,5,FALSE,12,7,Fake
Clothing,493.83,S978,2.3,3861,4,5,FALSE,63,4,Fake
Electronics,1024.63,S661,2.8,1111,1.9,2,TRUE,47,2,Fake
Electronics,619.62,S387,3.6,3685,4.6,1,FALSE,30,10,Fake
Electronics,1227.43,S321,4.2,2709,1.4,5,TRUE,73,5,Fake
Clothing,1108.84,S850,1.7,1712,1.8,3,FALSE,7,11,Fake
Home,56.92,S843,4.6,1672,2.5,3,FALSE,19,12,Fake
Clothing,573.35,S275,2.5,4366,1.7,4,TRUE,10,13,Fake
Electronics,628.43,S545,1.9,1361,2.1,5,FALSE,57,3,Fake
Clothing,1051.18,S191,3.1,3623,1.3,5,TRUE,41,8,Fake
Footwear,54.64,S883,1,223,4.1,1,TRUE,10,6,Fake
Home,1081.65,S461,2.3,943,4.2,5,FALSE,37,5,Fake
Clothing,232.42,S375,3,2634,2.5,1,FALSE,39,14,Fake
Home,930.96,S905,5,4307,1.7,1,TRUE,34,13,Fake
Electronics,386.69,S641,1.5,4553,4.7,1,FALSE,80,12,Fake
Footwear,453.4,S121,2,3438,4,2,FALSE,67,7,Fake
Footwear,132.43,S994,1.2,3196,2.2,4,TRUE,45,13,Fake
Clothing,1049.14,S631,1.7,2256,2.3,2,FALSE,78,14,Fake
Electronics,1368.15,S313,4.3,240,3.3,3,FALSE,14,9,Fake
Electronics,682.42,S443,2.4,628,1.4,1,FALSE,16,9,Fake
Clothing,388.5,S448,2.4,3520,3,2,FALSE,73,2,Fake
Home,1192.78,S558,4.1,2806,2.2,4,TRUE,52,1,Fake
Home,1206.9,S392,3.3,129,3.9,4,FALSE,74,13,Fake
Electronics,1354.35,S679,3.4,2796,1.1,2,FALSE,75,13,Fake
Electronics,1266.53,S895,2.1,4435,1.6,5,FALSE,65,5,Fake
Footwear,685.17,S892,1.7,4274,1.8,5,FALSE,82,7,Fake
Electronics,338.56,S386,2.1,4057,2.8,5,FALSE,50,3,Fake
Watches,1091.77,S881,4.5,1065,3.4,3,TRUE,71,13,Fake
Clothing,127.11,S267,1,922,1.9,4,TRUE,65,11,Fake
Home,1373.6,S176,1.1,1322,3.6,4,TRUE,13,11,Fake
Home,265.71,S659,2.4,4024,4.1,5,FALSE,29,13,Fake
Watches,744.31,S819,3.4,3511,2.6,1,FALSE,61,12,Fake
Electronics,278.87,S744,2.4,1304,1.3,4,FALSE,1,13,Fake
Home,676.89,S589,1.8,1529,1.1,5,FALSE,35,7,Fake
Home,763.65,S835,4.4,1060,2.3,5,TRUE,63,12,Fake
Footwear,272.1,S864,2.4,3068,2.1,2,FALSE,58,10,Fake
Clothing,1144.63,S839,5,3959,1.7,3,FALSE,21,10,Fake
Electronics,1238.25,S176,4.7,927,4.7,5,FALSE,21,1,Fake
Footwear,361.67,S912,1.2,2983,1.8,3,TRUE,41,5,Fake
Electronics,1426.08,S911,1.3,2898,1.7,4,TRUE,89,10,Fake
Home,911.56,S954,1.5,3915,1,3,TRUE,30,14,Fake
Footwear,816.61,S447,3.9,3456,4.9,3,FALSE,22,9,Fake
Footwear,883.63,S999,1.9,1936,1.5,1,FALSE,40,2,Fake
Footwear,725.99,S634,1.8,3487,3.2,2,TRUE,36,5,Fake
Electronics,335.47,S933,1.7,4451,4.2,1,TRUE,24,14,Fake
Clothing,223.39,S961,3.6,2497,3.5,1,FALSE,1,15,Fake
Electronics,273.64,S285,4.6,3932,2.9,3,FALSE,71,11,Fake
Clothing,1182.95,S845,1.9,4624,3.6,2,TRUE,41,3,Fake
Home,14.01,S684,1.7,572,1.6,3,TRUE,85,15,Fake
Home,1080.96,S319,3,2677,1.6,5,TRUE,16,3,Fake
Clothing,1348.82,S988,1.4,1222,3.6,2,FALSE,84,1,Fake
Electronics,1033.29,S611,1.4,943,1.6,1,TRUE,19,2,Fake
Footwear,164.41,S882,4.1,1442,1.4,3,TRUE,71,11,Fake
Home,1383.67,S980,1,2675,4.9,2,FALSE,48,3,Fake
Footwear,257.86,S734,1.2,699,2.7,5,TRUE,52,4,Fake
Watches,640.55,S905,2.2,531,2.5,5,FALSE,47,5,Fake
Clothing,384.41,S961,1.4,2057,2.8,1,TRUE,5,9,Fake
Electronics,251.19,S628,1.2,107,3.1,3,FALSE,13,3,Fake
Electronics,1059.41,S574,1.3,4164,1.2,4,TRUE,31,1,Fake
Clothing,128.76,S148,4.3,2357,2.4,5,FALSE,62,5,Fake
Home,749.3,S309,1.5,44,2.3,2,FALSE,20,14,Fake
Watches,57.81,S372,2.6,3486,1.4,3,TRUE,8,13,Fake
Electronics,1138.36,S978,3.8,2208,3.3,3,TRUE,85,12,Fake
Electronics,1363.03,S201,1.6,3972,2.1,1,FALSE,61,10,Fake
Footwear,1275.93,S658,4.8,685,1.9,5,FALSE,18,15,Fake
Footwear,1399.44,S652,1.7,210,2,1,FALSE,60,6,Fake
Watches,408.03,S702,2.4,965,2,1,FALSE,14,6,Fake
Watches,1198.82,S924,3.6,3261,1.7,1,FALSE,89,11,Fake
Home,581.76,S354,3.9,3516,1.1,4,FALSE,19,2,Fake
Clothing,513.65,S495,1.6,2912,3.3,2,FALSE,35,9,Fake
Clothing,1074.95,S210,1.9,3892,3.9,1,FALSE,23,4,Fake
Footwear,838.88,S196,2.6,179,4.6,3,FALSE,38,8,Fake
Home,824.59,S846,1,3282,2.8,5,TRUE,12,5,Fake
Home,97.3,S803,4.1,2959,2,4,TRUE,44,2,Fake
Electronics,1027.32,S163,1.9,4882,3.2,5,FALSE,26,7,Fake
Watches,159.01,S693,2,3050,3.4,4,FALSE,0,1,Fake
Footwear,641.15,S472,3,3629,2.4,1,FALSE,39,13,Fake
Clothing,1174.08,S924,3.4,3482,1.5,3,FALSE,51,15,Fake
Clothing,1157.93,S444,3.8,443,1.4,3,FALSE,29,15,Fake
Watches,1284.81,S221,1.7,2409,1.7,4,FALSE,61,12,Fake
Footwear,961.51,S535,1.3,908,4.7,1,TRUE,67,5,Fake
Footwear,80.25,S792,4.8,2084,2.2,3,FALSE,83,8,Fake
Clothing,1269.81,S178,1.4,1585,1.6,4,FALSE,68,10,Fake
Footwear,1322.83,S112,1.1,850,3.1,4,FALSE,60,9,Fake
Electronics,524.56,S276,2.1,2083,4.7,3,FALSE,33,7,Fake
Electronics,368.98,S710,1.5,4396,2.8,5,FALSE,68,12,Fake
Home,1124.07,S490,3.8,1433,2.1,2,TRUE,75,8,Fake
Electronics,285.82,S279,4.6,133,1.3,5,FALSE,59,7,Fake
Footwear,565.28,S915,1.4,505,4.7,2,FALSE,40,11,Fake
Home,1249.77,S909,1.4,29,1.8,1,FALSE,51,15,Fake
Clothing,12.36,S557,3.2,823,2.6,5,FALSE,79,8,Fake
Electronics,817.3,S916,4.3,4517,1.6,1,FALSE,17,7,Fake
Footwear,419.91,S154,2.8,1730,4.3,3,FALSE,22,9,Fake
Electronics,275.22,S574,4.5,894,4.9,1,FALSE,23,7,Fake
Electronics,348.85,S936,4.4,3609,1.2,5,TRUE,25,1,Fake
Electronics,894.54,S796,1.1,3963,2,1,FALSE,71,12,Fake
Home,340.45,S287,1.3,2431,1.9,3,FALSE,32,9,Fake
Watches,1059.99,S502,2.4,2748,2.4,3,FALSE,20,4,Fake
Electronics,158.6,S185,5,3790,4.1,4,TRUE,76,11,Fake
Clothing,1321.95,S731,4.6,4468,2.4,2,FALSE,87,10,Fake
Electronics,588,S134,1.2,3988,3.3,5,TRUE,82,1,Fake
Watches,1140.56,S966,1.6,2687,1,2,FALSE,1,2,Fake
Electronics,373.99,S752,4.1,4431,3.2,4,FALSE,31,1,Fake
Home,474.41,S504,1.2,1968,2.7,2,TRUE,88,3,Fake
Electronics,1264.36,S331,3.9,4511,1,2,FALSE,89,3,Fake
Watches,259.54,S807,1.4,4554,3.1,1,FALSE,30,8,Fake
Footwear,1300.69,S773,1.4,4209,1.6,4,TRUE,0,1,Fake
Clothing,448.87,S230,3.5,1873,1.5,2,TRUE,32,2,Fake
Electronics,1075.72,S709,1.9,3604,2.8,3,FALSE,74,2,Fake
Footwear,457.75,S137,2.8,3534,2.6,2,FALSE,77,13,Fake
Clothing,631.08,S108,2.2,4952,2.5,4,TRUE,16,14,Fake
Clothing,1324.28,S220,1.4,1203,2,4,TRUE,43,11,Fake
Clothing,1281.64,S345,1.1,2262,1.5,3,TRUE,34,3,Fake
Watches,616.04,S299,2.9,913,2.1,1,TRUE,80,12,Fake
Home,1178.3,S452,1.5,3059,4.9,3,TRUE,30,3,Fake
Footwear,1495.74,S454,3.2,4637,1.6,2,TRUE,45,7,Fake
Clothing,1411.65,S801,3.3,2529,1.8,5,TRUE,80,13,Fake
Footwear,20.26,S151,1,3447,4.9,4,FALSE,39,5,Fake
Watches,392.83,S438,1.1,3331,2,3,TRUE,60,4,Fake
Clothing,316.77,S811,2.5,3817,3.9,2,FALSE,44,2,Fake
Home,878.13,S376,1.4,1291,1.4,1,FALSE,16,1,Fake
Electronics,1144.91,S590,2.3,4248,2.4,3,FALSE,47,6,Fake
Electronics,1410.48,S925,1.3,4699,3.4,1,FALSE,90,6,Fake
Clothing,1046.69,S506,2.6,693,1.3,5,FALSE,6,15,Fake
Clothing,1244.93,S261,4.7,1111,1.1,2,TRUE,39,8,Fake
Electronics,1330.32,S769,1.4,3991,2.8,3,TRUE,59,5,Fake
Footwear,93.51,S277,4.6,4765,3.2,3,FALSE,21,4,Fake
Watches,1239.01,S523,1.4,4921,4.7,2,FALSE,6,7,Fake
Home,809.87,S551,1.6,3843,3.5,3,TRUE,23,3,Fake
Electronics,1175.09,S451,2.5,4372,2.1,3,TRUE,31,8,Fake
Home,385.21,S463,1.7,2607,3.9,1,FALSE,13,3,Fake
Watches,1125.17,S355,1.9,3722,1.7,1,FALSE,37,3,Fake
Home,311.51,S396,2.2,3627,4.5,1,FALSE,64,14,Fake
Home,874.36,S438,1,3806,1.1,2,TRUE,47,10,Fake
Watches,485.17,S274,1.6,2938,3.3,1,FALSE,10,15,Fake
Home,221.22,S719,1.5,3021,3.3,2,TRUE,75,5,Fake
Clothing,266.82,S737,3.9,1473,1.2,4,TRUE,42,11,Fake
Home,973,S664,2.4,1593,1.8,1,TRUE,83,9,Fake
Watches,961.04,S591,2,2569,3.1,4,FALSE,36,14,Fake
Footwear,897.73,S841,1.5,2426,3.6,1,TRUE,55,13,Fake
Clothing,1105.68,S120,1.2,3538,2.7,1,TRUE,90,1,Fake
Footwear,1124.51,S652,2.3,4456,2.6,1,TRUE,41,11,Fake
Clothing,832.7,S895,1.4,609,1.8,5,TRUE,25,15,Fake
Watches,1240.03,S271,1,4409,3.1,3,TRUE,9,10,Fake
Home,893.83,S266,2.4,1831,3.4,4,TRUE,56,12,Fake
Footwear,165.52,S326,1,4420,3.3,2,TRUE,42,8,Fake
Clothing,1184.57,S113,1.2,1743,1.2,3,FALSE,86,7,Fake
Home,653.67,S683,1.2,3930,4.7,1,TRUE,67,8,Fake
Footwear,458.32,S139,2.5,1032,1.5,3,FALSE,61,3,Fake
Watches,284.51,S975,1.7,4988,1,2,TRUE,81,11,Fake
Watches,395.34,S414,2.9,3185,2.2,3,FALSE,47,10,Fake
Clothing,506.2,S456,1.9,1361,3.8,5,TRUE,0,12,Fake
Clothing,1420.29,S989,1.3,3869,1.9,2,FALSE,63,3,Fake
Footwear,967.38,S849,2,2838,3.2,3,FALSE,21,3,Fake
Footwear,1025.09,S454,1.6,2561,1.4,1,FALSE,62,6,Fake
Clothing,111.79,S913,1.7,4450,2.9,1,FALSE,71,7,Fake
Home,1187.54,S806,1.1,395,3.1,5,FALSE,61,4,Fake
Home,1250.66,S800,3.8,1341,1.4,1,FALSE,84,9,Fake
Footwear,979.32,S499,2.1,4215,4.1,3,FALSE,74,6,Fake
Home,1237.59,S602,2.3,4677,2.4,5,TRUE,66,12,Fake
Clothing,1361.88,S562,4.6,3785,1.1,3,FALSE,33,15,Fake
Electronics,191.57,S346,4.1,653,1,5,TRUE,73,8,Fake
Footwear,190.68,S840,2.7,4701,1.2,5,FALSE,68,13,Fake
Home,316.41,S875,2.6,3603,1.3,3,FALSE,72,4,Fake
Footwear,1309.57,S750,4.7,3355,4.3,1,FALSE,15,1,Fake
Home,11.82,S602,4.9,67,2.1,4,FALSE,26,7,Fake
Electronics,623.52,S916,1.2,4057,2.6,5,TRUE,72,3,Fake
Clothing,433.11,S586,2.8,2056,1.4,1,TRUE,79,15,Fake
Footwear,773.85,S752,4.5,189,1.7,2,FALSE,17,6,Fake
Footwear,698.12,S107,2.1,2289,1.3,1,FALSE,88,10,Fake
Footwear,286.43,S114,2.1,1752,1.7,1,TRUE,68,14,Fake
Clothing,1402.03,S255,4.1,260,3.4,2,FALSE,53,12,Fake
Home,302.92,S656,3.3,81,2.4,4,FALSE,3,1,Fake
Clothing,506.97,S917,3.3,100,1.1,4,TRUE,78,8,Fake
Watches,222.38,S222,1.1,2079,2.3,3,FALSE,14,8,Fake
Clothing,1141.77,S400,4.4,1079,1.7,2,TRUE,82,7,Fake
Footwear,329.86,S701,2.1,674,1.6,1,FALSE,39,12,Fake
Clothing,1180.28,S335,2.1,2203,3,3,FALSE,5,9,Fake
Clothing,1448.54,S520,2.3,3536,1.7,1,TRUE,8,3,Fake
Home,380.51,S398,4,3303,2.8,5,TRUE,78,1,Fake
Electronics,643.63,S364,2.6,332,1.2,5,FALSE,87,4,Fake
Home,383.07,S695,4.6,2239,4.5,4,FALSE,18,12,Fake
Home,750.35,S805,2.3,1113,2.9,3,TRUE,52,5,Fake
Clothing,1493.66,S117,1,714,1.6,1,TRUE,70,12,Fake
Electronics,100.64,S716,1.7,453,2.1,4,TRUE,6,2,Fake
Clothing,223.55,S188,1.1,1439,1.8,2,FALSE,8,6,Fake
Footwear,1239.57,S125,1.4,721,2.3,1,FALSE,63,12,Fake
Watches,910.86,S869,2.4,2923,2,2,TRUE,51,11,Fake
Home,809.89,S514,2.6,149,2.4,1,TRUE,5,3,Fake
Footwear,302.15,S867,2.1,1527,2,1,TRUE,90,7,Fake
Home,641.59,S943,4.8,4068,1.6,5,FALSE,6,1,Fake
Home,77.92,S867,1.4,3178,4.5,2,FALSE,87,12,Fake
Electronics,394.97,S695,3.6,3822,4.3,3,FALSE,1,11,Fake
Clothing,517.68,S445,3.1,977,1.1,2,FALSE,66,12,Fake
Home,1171,S581,4.9,1266,1.5,2,FALSE,32,8,Fake
Footwear,1199.62,S238,1.9,3237,4.9,2,TRUE,50,10,Fake
Footwear,661.03,S806,1.5,4735,4.4,3,TRUE,11,6,Fake
Electronics,1343.03,S943,1.6,595,1,1,TRUE,25,6,Fake
Home,1340.25,S260,2.1,1735,3.8,1,TRUE,73,3,Fake
Clothing,1004.94,S729,4.5,1906,2.2,1,TRUE,0,6,Fake
Electronics,1369.01,S530,2,1273,3,5,FALSE,15,6,Fake
Electronics,698.17,S332,3.9,154,1.6,3,FALSE,47,13,Fake
Watches,220.61,S466,1.3,833,1.1,2,TRUE,64,8,Fake
Clothing,320.29,S661,4.9,3284,2.9,2,FALSE,77,3,Fake
Footwear,1025.9,S855,2.3,3688,1.2,4,FALSE,63,12,Fake
Footwear,660.14,S178,3.3,226,2,5,FALSE,18,14,Fake
Electronics,1255.52,S950,2.5,4014,2.7,1,FALSE,13,7,Fake
Footwear,929.01,S656,2.5,2367,2.1,5,FALSE,73,9,Fake
Watches,1194.12,S114,1.4,2180,1.7,4,FALSE,63,14,Fake
Watches,815.97,S189,1.6,4690,1.5,4,TRUE,44,11,Fake
Electronics,1440.15,S964,1.7,380,1.7,1,FALSE,38,15,Fake
Footwear,144.79,S693,1.2,2730,4,4,FALSE,78,10,Fake
